,solar,wind,cons,market,spot
2019-01-16 06:00:00+01:00,0,25901.844,64121,49.82827856,46.63
2019-01-16 07:00:00+01:00,0,24871.0535,70703,57.90807065,53.8
2019-01-16 08:00:00+01:00,299,24421.971,73020,55.76675038,55.73
2019-01-16 09:00:00+01:00,1984,23830.2384,73232,54.14156821,53.83
2019-01-16 10:00:00+01:00,3738,23134.6217,73824,45.68293954,54.22
2019-01-16 11:00:00+01:00,4879,23471.9795,74575,37.49321609,54.92
2019-01-16 12:00:00+01:00,5199,23814.1471,74295,34.69928852,53.65
2019-01-16 13:00:00+01:00,4665,24205.3869,73787,35.41554552,52.69
2019-01-16 14:00:00+01:00,3402,24116.6436,72387,39.11002354,53.55
2019-01-16 15:00:00+01:00,1727,24074.6091,71640,47.10318371,53.72
2019-01-16 16:00:00+01:00,290,24070.0571,71276,54.94790243,54.83
2019-01-16 17:00:00+01:00,0,25041.6913,73916,55.84853996,54.01
2019-01-16 18:00:00+01:00,0,26039.3649,73751,54.63848918,52.67
2019-01-16 19:00:00+01:00,0,26968.9966,72437,53.21428723,50.92
2019-01-16 20:00:00+01:00,0,28104.0367,68381,45.47583094,39.81
2019-01-16 21:00:00+01:00,0,28993.7381,64830,42.87124918,39.29
2019-01-16 22:00:00+01:00,0,29567.5949,61890,40.58742412,39.91
2019-01-16 23:00:00+01:00,0,30176.4619,57777,30.49101914,30.77
2019-01-17 00:00:00+01:00,0,30614.4142,53890,27.09868837,26.35
2019-01-17 01:00:00+01:00,0,30829.2869,52001,30.37414271,25.23
2019-01-17 02:00:00+01:00,0,31068.7927,51223,32.27286452,22.77
2019-01-17 03:00:00+01:00,0,31256.8981,51453,31.67100449,24.02
2019-01-17 04:00:00+01:00,0,31421.2846,52663,27.48312381,25.63
2019-01-17 05:00:00+01:00,0,31084.2674,56028,35.0586911,28.06
2019-01-17 06:00:00+01:00,0,30595.8976,63385,39.94607684,35.38
2019-01-17 07:00:00+01:00,0,29955.7808,70010,48.99090867,46.04
2019-01-17 08:00:00+01:00,420,29485.2732,72606,55.0995875,49.96
2019-01-17 09:00:00+01:00,2176,28696.6771,72477,55.43552825,50.56
2019-01-17 10:00:00+01:00,3916,27613.0918,73266,50.85597914,46.1
2019-01-17 11:00:00+01:00,5038,27518.2141,74113,46.86849193,46.02
2019-01-17 12:00:00+01:00,5340,27209.5236,73555,41.56216109,43.94
2019-01-17 13:00:00+01:00,4789,26765.2659,73015,43.79480549,46.64
2019-01-17 14:00:00+01:00,3506,26184.9206,71705,46.33077328,55
2019-01-17 15:00:00+01:00,1794,25327.2872,71090,48.60658064,55.9
2019-01-17 16:00:00+01:00,302,24280.8837,71172,51.18296512,57.43
2019-01-17 17:00:00+01:00,0,24228.5674,73811,50.64413086,58.72
2019-01-17 18:00:00+01:00,0,24045.483,73581,45.83313274,55.06
2019-01-17 19:00:00+01:00,0,23785.9131,72015,44.0635286,53.85
2019-01-17 20:00:00+01:00,0,24148.2866,68352,41.50242571,49.52
2019-01-17 21:00:00+01:00,0,24231.9535,64952,40.13651817,42.35
2019-01-17 22:00:00+01:00,0,23959.5761,62210,40.49654598,42.44
2019-01-17 23:00:00+01:00,0,23563.1924,58142,38.767913,41.11
2019-01-18 00:00:00+01:00,0,20803.5528,55120,39.13191134,42.26
2019-01-18 01:00:00+01:00,0,19163.2914,53080,40.72205886,40.91
2019-01-18 02:00:00+01:00,0,18280.347,52241,41.79829266,43.77
2019-01-18 03:00:00+01:00,0,17494.4125,52491,43.90390659,45.05
2019-01-18 04:00:00+01:00,0,16853.4876,54056,45.13428515,47.89
2019-01-18 05:00:00+01:00,0,15498.5282,57058,51.96047432,49.79
2019-01-18 06:00:00+01:00,0,14298.3445,64211,60.74935042,54.77
2019-01-18 07:00:00+01:00,0,13317.19,70736,71.14888887,73.08
2019-01-18 08:00:00+01:00,642,11581.3212,72554,74.36192654,76.86
2019-01-18 09:00:00+01:00,3239,10053.2464,72421,76.4333754,74.32
2019-01-18 10:00:00+01:00,5754,8761.1516,72652,74.1886854,70.51
2019-01-18 11:00:00+01:00,7372,7484.0996,72669,72.87757333,69.02
2019-01-18 12:00:00+01:00,7805,6431.4414,72113,71.78008753,68.94
2019-01-18 13:00:00+01:00,7010,5663.9899,71032,69.27041263,65.27
2019-01-18 14:00:00+01:00,5158,5383.4486,69316,66.96369369,67.44
2019-01-18 15:00:00+01:00,2678,5250.5623,68678,67.457896,68.14
2019-01-18 16:00:00+01:00,465,5264.1038,69422,70.53485629,69
2019-01-18 17:00:00+01:00,0,5542.4941,72495,73.65417111,75.04
2019-01-18 18:00:00+01:00,0,6061.0885,72063,72.3812551,76.13
2019-01-18 19:00:00+01:00,0,6799.1312,70203,69.47958717,72.46
2019-01-18 20:00:00+01:00,0,6222.587,65753,58.51951372,61.83
2019-01-18 21:00:00+01:00,0,5753.1061,62503,56.51423888,59.24
2019-01-18 22:00:00+01:00,0,5411.2139,60434,54.74668579,56.7
2019-01-18 23:00:00+01:00,0,5020.4291,57247,51.70384029,53.16
2019-01-19 00:00:00+01:00,0,4981.5522,54304,51.94717892,52.47
2019-01-19 01:00:00+01:00,0,4875.9399,52436,50.09012141,53.18
2019-01-19 02:00:00+01:00,0,4656.1631,50953,50.61426126,54.73
2019-01-19 03:00:00+01:00,0,4523.7862,50328,49.33149545,51.15
2019-01-19 04:00:00+01:00,0,4477.5337,50461,49.01200729,52.25
2019-01-19 05:00:00+01:00,0,4505.8264,50014,49.42093302,50.93
2019-01-19 06:00:00+01:00,0,4674.6574,50234,49.21017481,49.04
2019-01-19 07:00:00+01:00,0,4964.2952,53070,49.53605689,50.56
2019-01-19 08:00:00+01:00,769,4835.3047,56730,51.2029895,55.71
2019-01-19 09:00:00+01:00,4103,4813.301,59424,50.65852058,56.62
2019-01-19 10:00:00+01:00,7362,4889.7254,61014,52.50242027,63.13
2019-01-19 11:00:00+01:00,9471,4492.2177,61974,49.98049249,57.33
2019-01-19 12:00:00+01:00,10055,4192.6452,61122,48.42887516,55.26
2019-01-19 13:00:00+01:00,9053,3963.5736,59287,47.98075034,54.38
2019-01-19 14:00:00+01:00,6685,3828.1586,57704,46.97678429,52.55
2019-01-19 15:00:00+01:00,3506,3765.2826,57002,49.18770898,55.41
2019-01-19 16:00:00+01:00,655,3817.3727,58502,60.21483974,62.93
2019-01-19 17:00:00+01:00,0,4705.4035,62936,66.89476765,67.15
2019-01-19 18:00:00+01:00,0,5979.2563,64000,66.25487506,68.91
2019-01-19 19:00:00+01:00,0,7644.4645,62039,55.4307847,57.37
2019-01-19 20:00:00+01:00,0,7435.0072,58797,53.02190806,54.61
2019-01-19 21:00:00+01:00,0,7219.3859,56273,50.24204038,52.32
2019-01-19 22:00:00+01:00,0,7011.8958,55412,49.51104109,51.53
2019-01-19 23:00:00+01:00,0,6161.416,52503,48.77992755,49.8
2019-01-20 00:00:00+01:00,0,5369.1948,50192,46.92960354,47.74
2019-01-20 01:00:00+01:00,0,4461.6411,48198,48.68420909,47.01
2019-01-20 02:00:00+01:00,0,3610.9679,46720,48.8665306,48.8
2019-01-20 03:00:00+01:00,0,2967.1083,45975,49.97878858,48.9
2019-01-20 04:00:00+01:00,0,2505.6686,45567,46.94904571,49.63
2019-01-20 05:00:00+01:00,0,2314.4834,44569,47.59586652,49.53
2019-01-20 06:00:00+01:00,0,2172.3578,43511,49.21188693,46.69
2019-01-20 07:00:00+01:00,0,2053.9415,44985,50.56592575,46.76
2019-01-20 08:00:00+01:00,881,1738.0715,47868,53.34349664,50.88
2019-01-20 09:00:00+01:00,4440,1489.0305,51365,53.953134,52.38
2019-01-20 10:00:00+01:00,7858,1304.5466,53511,55.8793003,50.07
2019-01-20 11:00:00+01:00,10067,958.9728,55225,58.40045271,49.33
2019-01-20 12:00:00+01:00,10675,746.5872,54765,58.19344017,48.98
2019-01-20 13:00:00+01:00,9622,632.729,53127,55.27164232,47.4
2019-01-20 14:00:00+01:00,7133,721.8119,51669,55.21757057,53.2
2019-01-20 15:00:00+01:00,3783,833.9941,51656,55.39725252,55.39
2019-01-20 16:00:00+01:00,743,974.3826,52698,57.94989092,58.02
2019-01-20 17:00:00+01:00,0,1249.7614,57772,67.62818051,66.68
2019-01-20 18:00:00+01:00,0,1674.5386,59529,70.64062376,69.43
2019-01-20 19:00:00+01:00,0,2294.6372,58615,69.15189961,69.75
2019-01-20 20:00:00+01:00,0,2282.0394,56835,66.02475453,67.83
2019-01-20 21:00:00+01:00,0,2325.8126,55628,54.3499603,57.37
2019-01-20 22:00:00+01:00,0,2414.086,56050,54.94730663,59.56
2019-01-20 23:00:00+01:00,0,2489.8617,53819,52.34970389,52.07
2019-01-21 00:00:00+01:00,0,3099.3998,52969,48.05292007,55.54
2019-01-21 01:00:00+01:00,0,3429.9403,51144,50.56918379,53.02
2019-01-21 02:00:00+01:00,0,3699.017,50082,50.40700875,52.1
2019-01-21 03:00:00+01:00,0,4054.8489,49898,50.01882876,51.31
2019-01-21 04:00:00+01:00,0,4499.8269,51066,51.0691676,51.14
2019-01-21 05:00:00+01:00,0,4763.0403,54307,53.54262729,53.23
2019-01-21 06:00:00+01:00,0,5161.5333,62607,65.42522166,67.16
2019-01-21 07:00:00+01:00,0,5681.7771,69549,79.02110758,79.62
2019-01-21 08:00:00+01:00,958,5892.2333,71573,88.96321555,88.06
2019-01-21 09:00:00+01:00,4506,6207.7223,71673,90.69969538,86.01
2019-01-21 10:00:00+01:00,7935,6589.9423,71948,85.23186573,80.04
2019-01-21 11:00:00+01:00,10152,6004.8504,71613,76.39029762,75
2019-01-21 12:00:00+01:00,10769,5531.1257,70714,72.8559229,70.65
2019-01-21 13:00:00+01:00,9725,5161.8912,70282,72.64721066,71.56
2019-01-21 14:00:00+01:00,7243,5108.8324,69547,71.44331784,72.03
2019-01-21 15:00:00+01:00,3892,5128.5471,69353,73.7104923,76.49
2019-01-21 16:00:00+01:00,805,5239.0771,69279,77.72839575,81.08
2019-01-21 17:00:00+01:00,0,5462.0586,72635,87.34543932,88.35
2019-01-21 18:00:00+01:00,0,5821.0458,73112,93.79901583,88.5
2019-01-21 19:00:00+01:00,0,6325.3969,71740,82.98486803,79.93
2019-01-21 20:00:00+01:00,0,6022.1085,68127,78.30924229,73.69
2019-01-21 21:00:00+01:00,0,5849.4948,65284,78.06251609,68.34
2019-01-21 22:00:00+01:00,0,5825.2904,62642,72.01098835,59.83
2019-01-21 23:00:00+01:00,0,6060.3601,59069,65.21532313,54.93
2019-01-22 00:00:00+01:00,0,6975.1528,57508,67.58637705,54.19
2019-01-22 01:00:00+01:00,0,7386.0394,55536,62.87014388,54.05
2019-01-22 02:00:00+01:00,0,7757.924,54351,59.20437697,53.52
2019-01-22 03:00:00+01:00,0,8149.8159,54155,57.36244066,51.97
2019-01-22 04:00:00+01:00,0,8563.1345,54987,54.50454025,51.96
2019-01-22 05:00:00+01:00,0,9124.6884,57617,56.57772908,52.03
2019-01-22 06:00:00+01:00,0,9792.008,64762,60.51685999,62.33
2019-01-22 07:00:00+01:00,0,10535.2889,71146,79.55584632,73.91
2019-01-22 08:00:00+01:00,928,11032.1866,73100,86.55393936,80.23
2019-01-22 09:00:00+01:00,4222,11547.0359,73216,77.94269709,76.6
2019-01-22 10:00:00+01:00,7370,12036.7112,73500,73.34346269,74.19
2019-01-22 11:00:00+01:00,9399,11742.1841,73385,74.82400175,70.06
2019-01-22 12:00:00+01:00,9959,11485.8732,72453,68.22488566,62.07
2019-01-22 13:00:00+01:00,8995,11282.9183,71856,68.29642743,58.45
2019-01-22 14:00:00+01:00,6713,11841.82,71186,67.48423389,59.69
2019-01-22 15:00:00+01:00,3633,12567.9993,70814,74.40415603,65.09
2019-01-22 16:00:00+01:00,778,13508.8647,70291,76.94244544,70.21
2019-01-22 17:00:00+01:00,0,14581.5218,73354,81.17909072,78.8
2019-01-22 18:00:00+01:00,0,15839.7958,73816,82.34819388,74.13
2019-01-22 19:00:00+01:00,0,17267.4382,72348,75.18533333,64.46
2019-01-22 20:00:00+01:00,0,16294.622,68751,67.50870707,58.34
2019-01-22 21:00:00+01:00,0,15252.3522,65767,63.67011989,55.38
2019-01-22 22:00:00+01:00,0,14201.4601,63168,65.76386109,56.59
2019-01-22 23:00:00+01:00,0,12867.1116,59636,57.24153216,53.72
2019-01-23 00:00:00+01:00,0,12884.9855,57567,57.21837276,53.2
2019-01-23 01:00:00+01:00,0,11986.8682,55610,59.04619381,53.92
2019-01-23 02:00:00+01:00,0,11431.7718,54410,56.28988883,53.11
2019-01-23 03:00:00+01:00,0,10922.5465,54191,51.35298519,51.19
2019-01-23 04:00:00+01:00,0,10479.7057,55015,52.98958093,51.02
2019-01-23 05:00:00+01:00,0,10559.3646,57651,58.00597693,55.05
2019-01-23 06:00:00+01:00,0,10720.1494,64811,69.99850207,63.96
2019-01-23 07:00:00+01:00,0,10938.8267,71183,87.92092977,82.55
2019-01-23 08:00:00+01:00,868,10523.2787,73179,100.8730994,92.15
2019-01-23 09:00:00+01:00,3736,10122.3181,73371,98.27210665,93.65
2019-01-23 10:00:00+01:00,6431,9744.5286,73725,97.5785521,91.93
2019-01-23 11:00:00+01:00,8161,8711.2575,73649,98.48559424,88.07
2019-01-23 12:00:00+01:00,8633,7778.8211,72782,101.283759,84.96
2019-01-23 13:00:00+01:00,7800,6950.5382,72240,103.8291587,83.99
2019-01-23 14:00:00+01:00,5837,7086.9334,71727,104.3806331,85.59
2019-01-23 15:00:00+01:00,3182,7333.8305,71462,102.9648306,86.87
2019-01-23 16:00:00+01:00,700,7708.0166,70674,99.6980398,84.96
2019-01-23 17:00:00+01:00,0,8997.6711,73354,101.6680378,90.01
2019-01-23 18:00:00+01:00,0,10507.7448,73904,113.6946668,93.76
2019-01-23 19:00:00+01:00,0,12202.7141,72477,109.672442,90.54
2019-01-23 20:00:00+01:00,0,11358.5133,68926,90.59218558,78.49
2019-01-23 21:00:00+01:00,0,10568.6118,65977,76.51670291,68.93
2019-01-23 22:00:00+01:00,0,9829.3544,63426,72.96686563,65.1
2019-01-23 23:00:00+01:00,0,8942.6123,60001,69.82567738,59
2019-01-24 00:00:00+01:00,0,6148.316,57458,64.4454307,61.88
2019-01-24 01:00:00+01:00,0,5752.2242,55923,61.12525666,59.08
2019-01-24 02:00:00+01:00,0,5308.6919,54710,60.81319845,57.9
2019-01-24 03:00:00+01:00,0,4963.759,54325,60.1039865,56.37
2019-01-24 04:00:00+01:00,0,4707.1168,55068,59.16744986,56.95
2019-01-24 05:00:00+01:00,0,4499.6543,58044,62.71688766,61.53
2019-01-24 06:00:00+01:00,0,4329.3473,65500,89.8949077,75.98
2019-01-24 07:00:00+01:00,3,4191.3818,71739,117.9854292,99.07
2019-01-24 08:00:00+01:00,916,3749.0185,73544,147.0991613,113.07
2019-01-24 09:00:00+01:00,3695,3425.9066,73656,147.3661683,111.23
2019-01-24 10:00:00+01:00,6289,3219.9622,73767,151.681478,108.25
2019-01-24 11:00:00+01:00,7965,2600.8659,73724,147.6608154,103.69
2019-01-24 12:00:00+01:00,8440,2135.0485,73243,136.1264245,98.33
2019-01-24 13:00:00+01:00,7668,1804.0789,72686,128.7741988,92.63
2019-01-24 14:00:00+01:00,5803,1742.6315,71935,119.6869935,89.86
2019-01-24 15:00:00+01:00,3245,1724.9053,71373,113.9095972,90.45
2019-01-24 16:00:00+01:00,788,1763.3039,71364,108.6104982,95.01
2019-01-24 17:00:00+01:00,1,2117.6585,74664,127.7612034,106.82
2019-01-24 18:00:00+01:00,0,2605.0178,75183,131.1019243,121.46
2019-01-24 19:00:00+01:00,0,3238.3409,74009,111.1495842,102.06
2019-01-24 20:00:00+01:00,0,2521.1555,70278,88.29507118,89.34
2019-01-24 21:00:00+01:00,0,1983.4132,66887,72.56340517,74.43
2019-01-24 22:00:00+01:00,0,1594.3938,64467,69.304566,69.92
2019-01-24 23:00:00+01:00,0,1285.7521,61073,64.23522054,63.79
2019-01-25 00:00:00+01:00,0,742.5453,58218,57.83898684,64.63
2019-01-25 01:00:00+01:00,0,672.1231,56263,58.62104791,60.64
2019-01-25 02:00:00+01:00,0,654.3549,55367,56.36508032,57.8
2019-01-25 03:00:00+01:00,0,659.9479,55111,55.02665565,55.44
2019-01-25 04:00:00+01:00,0,688.2343,55599,52.4994868,55.28
2019-01-25 05:00:00+01:00,0,691.5169,58554,61.8051152,58.98
2019-01-25 06:00:00+01:00,0,730.7576,65686,72.77621886,71.1
2019-01-25 07:00:00+01:00,2,822.1427,71985,92.01779186,84.48
2019-01-25 08:00:00+01:00,658,1103.7136,73984,96.69437151,97
2019-01-25 09:00:00+01:00,2792,1588.6566,74373,89.28354797,93.64
2019-01-25 10:00:00+01:00,4803,2286.7573,74764,85.82427809,85
2019-01-25 11:00:00+01:00,6106,3256.0359,74603,81.26629127,78
2019-01-25 12:00:00+01:00,6481,4408.8701,73993,74.80491095,71.81
2019-01-25 13:00:00+01:00,5888,5656.6869,72543,72.56905146,69.87
2019-01-25 14:00:00+01:00,4452,6495.7523,71137,70.65791089,68.64
2019-01-25 15:00:00+01:00,2487,7413.3369,70309,68.5556359,65.58
2019-01-25 16:00:00+01:00,620,8471.3416,70072,68.62295595,65.08
2019-01-25 17:00:00+01:00,1,10219.1375,72393,72.61379093,70.87
2019-01-25 18:00:00+01:00,0,12123.1267,72465,73.11019322,71.74
2019-01-25 19:00:00+01:00,0,14035.9651,70754,65.99610398,58.51
2019-01-25 20:00:00+01:00,0,15938.3796,66852,59.81217027,50.78
2019-01-25 21:00:00+01:00,0,17874.6032,63547,55.73577371,51.12
2019-01-25 22:00:00+01:00,0,19761.2267,61751,53.25577899,47.16
2019-01-25 23:00:00+01:00,0,21234.8391,58281,52.00051246,42.9
2019-01-26 00:00:00+01:00,0,22003.7637,55202,53.77725796,44.29
2019-01-26 01:00:00+01:00,0,23375.4113,52953,52.02621265,42.61
2019-01-26 02:00:00+01:00,0,23150.5189,51290,50.66981442,42.51
2019-01-26 03:00:00+01:00,0,22882.6963,50496,48.75853722,41.96
2019-01-26 04:00:00+01:00,0,22546.4461,50019,48.56817545,41.65
2019-01-26 05:00:00+01:00,0,21620.6152,49442,47.59117258,40.72
2019-01-26 06:00:00+01:00,0,20647.16,49677,47.84857291,41.53
2019-01-26 07:00:00+01:00,1,19651.2255,52382,48.84889357,42.36
2019-01-26 08:00:00+01:00,299,18092.6444,56381,52.30382173,51.37
2019-01-26 09:00:00+01:00,1214,16689.3203,59844,53.81463091,56.28
2019-01-26 10:00:00+01:00,2068,15485.8999,61621,53.64269539,58.62
2019-01-26 11:00:00+01:00,2621,14279.1097,62362,53.06805835,59.18
2019-01-26 12:00:00+01:00,2780,13243.0791,61591,50.41791192,56.72
2019-01-26 13:00:00+01:00,2530,12443.6393,59789,46.6028393,57.44
2019-01-26 14:00:00+01:00,1922,12027.387,58236,44.41769241,53.32
2019-01-26 15:00:00+01:00,1087,12000.1599,57879,42.71672121,52.8
2019-01-26 16:00:00+01:00,288,12250.8416,58196,43.55508626,52.44
2019-01-26 17:00:00+01:00,0,13138.3386,61246,49.12374423,55.95
2019-01-26 18:00:00+01:00,0,14288.4569,62408,48.16402559,0
2019-01-26 19:00:00+01:00,0,15589.012,60417,45.40199971,0
2019-01-26 20:00:00+01:00,0,16698.9814,56677,40.2787129,0
2019-01-26 21:00:00+01:00,0,17825.5268,54158,38.06326916,0
2019-01-26 22:00:00+01:00,0,18915.9903,53329,38.43229419,0
2019-01-26 23:00:00+01:00,0,20086.8082,50674,35.29941811,0
2019-01-27 00:00:00+01:00,0,24404.3932,48197,24.24683683,0
2019-01-27 01:00:00+01:00,0,25398.4675,46197,18.17406864,0
2019-01-27 02:00:00+01:00,0,25904.8088,45022,19.09803985,0
2019-01-27 03:00:00+01:00,0,26410.2711,44282,14.52560725,0
2019-01-27 04:00:00+01:00,0,26938.5241,44200,8.864511771,0
2019-01-27 05:00:00+01:00,0,27150.5586,43729,9.319343208,0
2019-01-27 06:00:00+01:00,0,27245.9665,42991,0.770832268,0
2019-01-27 07:00:00+01:00,2,27169.6964,44316,8.26611528,0
2019-01-27 08:00:00+01:00,613,26940.2155,47853,19.46594555,0
2019-01-27 09:00:00+01:00,2414,26533.6407,51852,30.45038322,0
2019-01-27 10:00:00+01:00,4105,25960.0675,54509,37.61699874,0
2019-01-27 11:00:00+01:00,5200,25144.587,56560,39.4327536,44.05
2019-01-27 12:00:00+01:00,5515,24242.4774,56484,40.54598007,46.86
2019-01-27 13:00:00+01:00,5018,23345.8152,54514,35.88837622,42.97
2019-01-27 14:00:00+01:00,3812,22008.2598,53331,34.66428106,41.18
2019-01-27 15:00:00+01:00,2159,20805.2467,52799,33.90403499,40.5
2019-01-27 16:00:00+01:00,575,19758.4687,53405,38.01465664,41.18
2019-01-27 17:00:00+01:00,1,19782.6225,57785,46.60122986,47.25
2019-01-27 18:00:00+01:00,0,19862.2282,60315,51.37694231,52.64
2019-01-27 19:00:00+01:00,0,19960.1565,59295,50.22933391,52.96
2019-01-27 20:00:00+01:00,0,20056.2153,56568,47.32687823,50.44
2019-01-27 21:00:00+01:00,0,20110.8435,55004,43.6979861,47.74
2019-01-27 22:00:00+01:00,0,20113.4751,55523,44.56183552,50.82
2019-01-27 23:00:00+01:00,0,19918.967,52918,41.20108861,44.81
2019-01-28 00:00:00+01:00,0,17538.7119,49726,34.54405875,42.4
2019-01-28 01:00:00+01:00,0,17354.0256,48385,38.40139676,40.97
2019-01-28 02:00:00+01:00,0,17244.7772,47799,35.26671851,40.42
2019-01-28 03:00:00+01:00,0,17245.4621,47696,31.39942152,37.8
2019-01-28 04:00:00+01:00,0,17201.7354,49278,32.70237317,38.09
2019-01-28 05:00:00+01:00,0,16745.4342,53293,36.40238574,41.83
2019-01-28 06:00:00+01:00,0,16437.1462,62074,48.63856599,53.09
2019-01-28 07:00:00+01:00,4,16237.2333,68630,55.71250568,64.04
2019-01-28 08:00:00+01:00,623,16602.2247,71160,57.50523525,64.88
2019-01-28 09:00:00+01:00,2196,17023.4373,72029,55.88641815,62.2
2019-01-28 10:00:00+01:00,3629,17340.7692,73153,52.71203962,58.38
2019-01-28 11:00:00+01:00,4551,18870.2689,73690,51.55026464,55.92
2019-01-28 12:00:00+01:00,4807,20469.869,73551,50.8684389,55.12
2019-01-28 13:00:00+01:00,4373,21612.9197,72984,50.1580707,51.36
2019-01-28 14:00:00+01:00,3335,20795.5965,72310,50.37300995,48.63
2019-01-28 15:00:00+01:00,1911,20187.148,71425,50.90915121,47.34
2019-01-28 16:00:00+01:00,536,19623.9756,70622,52.20244193,48.83
2019-01-28 17:00:00+01:00,6,19601.0615,73285,60.27873637,60.83
2019-01-28 18:00:00+01:00,0,19766.5654,74096,62.80608961,59.64
2019-01-28 19:00:00+01:00,0,19975.3851,72784,61.09444899,54.37
2019-01-28 20:00:00+01:00,0,20019.5844,68778,57.12232768,47.54
2019-01-28 21:00:00+01:00,0,20191.1765,65491,53.83058652,45.69
2019-01-28 22:00:00+01:00,0,20443.4853,63376,54.64096966,46.36
2019-01-28 23:00:00+01:00,0,20664.8215,59205,52.23098075,43.91
2019-01-29 00:00:00+01:00,0,18374.2849,54994,47.15689135,44.87
2019-01-29 01:00:00+01:00,0,18982.6736,53256,49.18916226,48.07
2019-01-29 02:00:00+01:00,0,18555.6363,52396,46.8498469,47.49
2019-01-29 03:00:00+01:00,0,18195.7035,52362,45.71433722,44.59
2019-01-29 04:00:00+01:00,0,17965.5436,53554,51.5537254,45.97
2019-01-29 05:00:00+01:00,0,16739.955,56764,52.64020887,46.46
2019-01-29 06:00:00+01:00,0,15621.4389,64316,60.08752081,55.82
2019-01-29 07:00:00+01:00,6,14622.1733,70293,75.42293555,67.67
2019-01-29 08:00:00+01:00,1013,14381.1256,72210,75.10504128,72.8
2019-01-29 09:00:00+01:00,3494,14110.0696,72671,71.81695096,70.63
2019-01-29 10:00:00+01:00,5771,13813.7493,73416,72.88982747,70.38
2019-01-29 11:00:00+01:00,7243,13769.3696,73752,71.47893945,67.51
2019-01-29 12:00:00+01:00,7667,13773.2797,73424,64.64860986,64.03
2019-01-29 13:00:00+01:00,6999,13849.127,72861,63.0288417,63.84
2019-01-29 14:00:00+01:00,5370,12554.6318,72079,64.04602344,66.56
2019-01-29 15:00:00+01:00,3118,11444.7807,71199,65.56092256,66
2019-01-29 16:00:00+01:00,914,10530.1798,70670,66.98351941,69.33
2019-01-29 17:00:00+01:00,13,10717.6048,73364,70.10772207,71.45
2019-01-29 18:00:00+01:00,0,11030.6364,74403,68.16619998,72.82
2019-01-29 19:00:00+01:00,0,11448.1274,73189,68.60508215,69.81
2019-01-29 20:00:00+01:00,0,11636.0631,69152,63.0369932,59.51
2019-01-29 21:00:00+01:00,0,11928.3316,65918,55.82853309,55.74
2019-01-29 22:00:00+01:00,0,12282.3147,63758,54.4627731,53.83
2019-01-29 23:00:00+01:00,0,12421.2002,60034,47.21026463,49.34
2019-01-30 00:00:00+01:00,0,13936.287,55461,43.84716831,46.52
2019-01-30 01:00:00+01:00,0,14192.1829,53749,47.45285303,46.36
2019-01-30 02:00:00+01:00,0,14873.2847,52851,44.8158125,45.1
2019-01-30 03:00:00+01:00,0,15669.6084,52726,42.54460362,42.85
2019-01-30 04:00:00+01:00,0,16599.9424,53831,43.46925412,42.74
